"","species","point","v1","v2","v3","v4","Q","lat","lon","site","cluster","natural","pasture","elev_ALOS","Order","Family","Genus","sp_cl","forestDep_birdlife"
"2416","Crypturellus_duidae","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_duidae__cluster_PSP_1","Medium"
"2417","Crypturellus_duidae","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_duidae__cluster_SGP_5","Medium"
"2418","Crypturellus_duidae","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_duidae__cluster_SGP_3","Medium"
"2419","Crypturellus_duidae","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_duidae__cluster_SGP_5","Medium"
"2420","Crypturellus_duidae","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_duidae__cluster_PSP_2","Medium"
"2421","Crypturellus_duidae","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_duidae__cluster_SGP_1","Medium"
"2422","Crypturellus_variegatus","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PSP_1","High"
"2423","Crypturellus_variegatus","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PSP_3","High"
"2424","Crypturellus_variegatus","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_2","High"
"2425","Crypturellus_variegatus","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_7","High"
"2426","Crypturellus_variegatus","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_1","High"
"2427","Crypturellus_variegatus","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_5","High"
"2428","Crypturellus_variegatus","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_8","High"
"2429","Crypturellus_variegatus","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_5","High"
"2430","Crypturellus_variegatus","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_1","High"
"2431","Crypturellus_variegatus","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_6","High"
"2432","Crypturellus_variegatus","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_6","High"
"2433","Crypturellus_variegatus","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_3","High"
"2434","Crypturellus_variegatus","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_6","High"
"2435","Crypturellus_variegatus","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_4","High"
"2436","Crypturellus_variegatus","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_4","High"
"2437","Crypturellus_variegatus","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_8","High"
"2438","Crypturellus_variegatus","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_2","High"
"2439","Crypturellus_variegatus","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_3","High"
"2440","Crypturellus_variegatus","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_5","High"
"2441","Crypturellus_variegatus","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_3","High"
"2442","Crypturellus_variegatus","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_2","High"
"2443","Crypturellus_variegatus","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_1","High"
"2444","Crypturellus_variegatus","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_5","High"
"2445","Crypturellus_variegatus","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_2","High"
"2446","Crypturellus_variegatus","PLP10",0,0,0,0,0,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_4","High"
"2447","Crypturellus_variegatus","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_1","High"
"2448","Crypturellus_variegatus","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PSP_3","High"
"2449","Crypturellus_variegatus","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PSP_3","High"
"2450","Crypturellus_variegatus","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_1","High"
"2451","Crypturellus_variegatus","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PSP_2","High"
"2452","Crypturellus_variegatus","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_3","High"
"2453","Crypturellus_variegatus","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_5","High"
"2454","Crypturellus_variegatus","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_8","High"
"2455","Crypturellus_variegatus","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_4","High"
"2456","Crypturellus_variegatus","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_2","High"
"2457","Crypturellus_variegatus","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_3","High"
"2458","Crypturellus_variegatus","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PSP_2","High"
"2459","Crypturellus_variegatus","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_5","High"
"2460","Crypturellus_variegatus","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_3","High"
"2461","Crypturellus_variegatus","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_7","High"
"2462","Crypturellus_variegatus","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_4","High"
"2463","Crypturellus_variegatus","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_2","High"
"2464","Crypturellus_variegatus","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PSP_1","High"
"2465","Crypturellus_variegatus","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_4","High"
"2466","Crypturellus_variegatus","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_PLP_7","High"
"2467","Crypturellus_variegatus","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"STRUTHIONIFORMES","Tinamidae","Crypturellus","Crypturellus_variegatus__cluster_SGP_1","High"
"2468","Cyanerpes_caeruleus","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_6","Medium"
"2469","Cyanerpes_caeruleus","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PSP_1","Medium"
"2470","Cyanerpes_caeruleus","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_5","Medium"
"2471","Cyanerpes_caeruleus","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_3","Medium"
"2472","Cyanerpes_caeruleus","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_2","Medium"
"2473","Cyanerpes_caeruleus","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_3","Medium"
"2474","Cyanerpes_caeruleus","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_1","Medium"
"2475","Cyanerpes_caeruleus","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_4","Medium"
"2476","Cyanerpes_caeruleus","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_7","Medium"
"2477","Cyanerpes_caeruleus","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_7","Medium"
"2478","Cyanerpes_caeruleus","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_2","Medium"
"2479","Cyanerpes_caeruleus","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_7","Medium"
"2480","Cyanerpes_caeruleus","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_8","Medium"
"2481","Cyanerpes_caeruleus","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_4","Medium"
"2482","Cyanerpes_caeruleus","SGP15",0,0,0,1,1,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_5","Medium"
"2483","Cyanerpes_caeruleus","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_5","Medium"
"2484","Cyanerpes_caeruleus","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PSP_2","Medium"
"2485","Cyanerpes_caeruleus","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_8","Medium"
"2486","Cyanerpes_caeruleus","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PSP_2","Medium"
"2487","Cyanerpes_caeruleus","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_2","Medium"
"2488","Cyanerpes_caeruleus","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_4","Medium"
"2489","Cyanerpes_caeruleus","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_1","Medium"
"2490","Cyanerpes_caeruleus","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PSP_3","Medium"
"2491","Cyanerpes_caeruleus","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PSP_3","Medium"
"2492","Cyanerpes_caeruleus","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_6","Medium"
"2493","Cyanerpes_caeruleus","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_5","Medium"
"2494","Cyanerpes_caeruleus","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_4","Medium"
"2495","Cyanerpes_caeruleus","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_8","Medium"
"2496","Cyanerpes_caeruleus","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PSP_1","Medium"
"2497","Cyanerpes_caeruleus","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_6","Medium"
"2498","Cyanerpes_caeruleus","PLP10",0,0,0,0,0,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_4","Medium"
"2499","Cyanerpes_caeruleus","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_1","Medium"
"2500","Cyanerpes_caeruleus","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_2","Medium"
"2501","Cyanerpes_caeruleus","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_2","Medium"
"2502","Cyanerpes_caeruleus","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_5","Medium"
"2503","Cyanerpes_caeruleus","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_1","Medium"
"2504","Cyanerpes_caeruleus","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_4","Medium"
"2505","Cyanerpes_caeruleus","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PSP_3","Medium"
"2506","Cyanerpes_caeruleus","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_3","Medium"
"2507","Cyanerpes_caeruleus","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_2","Medium"
"2508","Cyanerpes_caeruleus","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_3","Medium"
"2509","Cyanerpes_caeruleus","SGP9",0,0,1,0,1,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_3","Medium"
"2510","Cyanerpes_caeruleus","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_5","Medium"
"2511","Cyanerpes_caeruleus","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_SGP_1","Medium"
"2512","Cyanerpes_caeruleus","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_3","Medium"
"2513","Cyanerpes_caeruleus","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_caeruleus__cluster_PLP_1","Medium"
"2514","Cyanerpes_nitidus","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_4","Medium"
"2515","Cyanerpes_nitidus","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_7","Medium"
"2516","Cyanerpes_nitidus","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_5","Medium"
"2517","Cyanerpes_nitidus","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_1","Medium"
"2518","Cyanerpes_nitidus","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_2","Medium"
"2519","Cyanerpes_nitidus","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_1","Medium"
"2520","Cyanerpes_nitidus","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_7","Medium"
"2521","Cyanerpes_nitidus","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_1","Medium"
"2522","Cyanerpes_nitidus","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_3","Medium"
"2523","Cyanerpes_nitidus","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_2","Medium"
"2524","Cyanerpes_nitidus","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_1","Medium"
"2525","Cyanerpes_nitidus","PLP10",0,0,0,0,0,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_4","Medium"
"2526","Cyanerpes_nitidus","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PSP_3","Medium"
"2527","Cyanerpes_nitidus","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PSP_1","Medium"
"2528","Cyanerpes_nitidus","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_3","Medium"
"2529","Cyanerpes_nitidus","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_2","Medium"
"2530","Cyanerpes_nitidus","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_6","Medium"
"2531","Cyanerpes_nitidus","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_4","Medium"
"2532","Cyanerpes_nitidus","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_5","Medium"
"2533","Cyanerpes_nitidus","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PSP_2","Medium"
